mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
88	86	545/2	553/2	0.0		0	0	StaffText	3/4	2	1	0						)										
88	86	545/2	553/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	753												
88	86	547/2	555/2	1.0		1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	754												
88	86	549/2	557/2	1.0		1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	755												
89	87	551/2	559/2	1.5		0	0	Chord	3/4	1	1	3/8		1/4	3/2	756	ornamentShortTrill											
89	87	277	281	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	757												
89	87	555/2	563/2	0.5		1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	758												
89	87	278	282	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	759												
89	87	551/2	559/2	1.0		0	0	Chord	3/4	2	1	1/4		1/4	1	760												7
89	87	553/2	561/2	0.5		1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	761												7
89	87	277	281	0.5		3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	762												7
89	87	555/2	563/2	0.5		1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	763												
89	87	278	282	0.0		5/8	5/8	FiguredBass	3/4	2	1	0												1/8	6			
89	87	278	282	0.5		5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	764												
90	88	557/2	565/2	0.5		0	0	Chord	3/4	1	1	1/8		1/8	1	765												
90	88	279	283	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	766												
90	88	559/2	567/2	1.5		1/4	1/4	Chord	3/4	1	1	3/8		1/4	3/2	767	ornamentShortTrill											
90	88	281	285	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	768												
90	88	557/2	565/2	0.0		0	0	FiguredBass	3/4	2	1	0												1/8	6			
90	88	557/2	565/2	0.5		0	0	Chord	3/4	2	1	1/8		1/8	1	769												
90	88	279	283	0.5		1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	770												
90	88	559/2	567/2	0.0		1/4	1/4	FiguredBass	3/4	2	1	0												1/4	4			
90	88	559/2	567/2	2.0		1/4	1/4	Chord	3/4	2	1	1/2		1/2	1	771												
90	88	561/2	569/2	0.0		1/2	1/2	FiguredBass	3/4	2	1	0												1/4	3			
91	89	563/2	571/2	3.0		0	0	Chord	3/4	1	1	3/4		1/2	3/2	772												
91	89	563/2	571/2	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	773												
